article_id,infraction_desc,categorie_vehicule,amende_fixe,amende_min,amende_max,points_retrait,mots_cles,role_paragraphe,has_prison,has_license_penalty,source,model_approach,cluster_theme
25,من 13 بتاريخ 1.16.106 الصادر بتنفيذه الظهري الرشيف رقم 116.14 (نسخت مبوجب الماده الرابعه من القانون رقم )5885 :)، ص 2016 اغسطس 11( 1437 ذي القعده 7 بتاريخ 6490 )، ج.ر عدد 2016 يوليو 18 ( 1437 شوال,non specifie,,,,,,autre,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,2
26,يجب علي صاحب رخصه السياقه، الذي فقد خالل الفتره االختباريه اكثر من ثلثي النقط المخصصه للرخصه المذكوره، ان يخضع لدوره في التربيه علي السالمه الطرقيه تحدد كيفياتها من قبل االداره. 12 االمانه العامه للحكومه3 الفرع رخصه السياقه بعد انتهاء الفتره االختباريه,non specifie,,,,,permis,obligation,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,1
27,من 13 بتاريخ 1.16.106 الصادر بتنفيذه الظهري الرشيف رقم 116.14 (غريت مبوجب الماده االويل من القانون رقم )5867 :)، ص 2016 اغسطس 11( 1437 ذي القعده 7 بتاريخ 6490 )، ج.ر عدد 2016 يوليو 18 ( 1437 شوال اعاله، 26 اعاله،ومع مراعاه احكام الماده 23 عند انتهاء الفتره االختباريه المنصوص عليها في الماده ) نقطه. 30( ضي المحدد في ثالثين�يخصص لرخصه السياقه الرصيد االق 4 الفرع خصم النقط واسترجاعها,non specifie,,,,30.0,permis,sanction,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,2
28,يثبت ارتكاب مخالفه موديه الي خصم عدد من النقط من رصيد رخصه السياقه، باداء غرامه ضي به.�ضيء المق�تصالحيه وجزافيه او بمقرر قضايي باالدانه حاز قوه ال يتم اخبار مرتكب المخالفه بان اداء الغرامه التصالحيه والجزافيه يعد اعترافا بارتكاب المخالفه ويترتب عليها، بقوه القانون، تخفيض رصيده من النقط بخصم النقط المقابله للمخالفه المعترف بها. يشمل خصم النقط في ان واحد جميع اصناف رخصه السياقه التي حصل عليها المعني باالمر.,non specifie,,,,,permis,sanction,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,0
29,يحدد عدد النقط الواجب خصمها تبعا لجسامه المخالفه المرتكبه.,non specifie,,,,,,sanction,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,1
30,من 13 بتاريخ 1.16.106 الصادر بتنفيذه الظهري الرشيف رقم 116.14 (غريت مبوجب الماده االويل من القانون رقم )5867 :)، ص 2016 اغسطس 11( 1437 ذي القعده 7 بتاريخ 6490 )، ج.ر عدد 2016 يوليو 18 ( 1437 شوال يتم اخبار المعني باالمر، عند اشعاره بان احدي المخالفات الموديه الي خصم النقط قد سجلت عليه، بانه يمكن ان يتعرض لخصم للنقط وبوجود معالجه اليه لهذه النقط. توجه االداره للمعني باالمر رساله مضمونه مع اشعار باالستالم، تتضمن هذه البيانات وما بقي في رصيده من النقط مع مراعاه المخالفات االخري التي يكون قد ارتكبها المخالف ولم يتم تسجيلها في الجذاذيه الوطنيه لرخصه السياقه وذلك بالنسبه للحاالت التاليه : - عند الخصم االول للنقط من الرصيد المخصص لرخصه السياقه ؛ - عند كل خصم للنقط ترتب عنه فقدان نصف النقط او اكثر من الرصيد المخصص لرخصه السياقه ؛ - عند كل خصم للنقط ترتب عنه فقدان، خالل الفتره االختباريه، اكثر من ثلثي النقط المخصصه لرخصه السياقه خالل هذه الفتره. 13 االمانه العامه للحكومه 31 الماده من 13 بتاريخ 1.16.106 الصادر بتنفيذه الظهري الرشيف رقم 116.14 (غريت مبوجب الماده االويل من القانون رقم )5867 :)، ص 2016 اغسطس 11( 1437 ذي القعده 7 بتاريخ 6490 )، ج.ر عدد 2016 يوليو 18( 1437 شوال اذا ثبت ارتكاب مخالفه باداء غرامه تصالحيه وجزافيه بين يدي العون محرر المحضر وترتب علي ذلك فقدان مجموع النقط، يقوم العون محرر المحضر باالحتفاظ برخصه سياقه المعني باالمر مقابل تسليمه وصال موقتا، تحدد االداره شكله ومحتواه. ويخول الوصل المذكور للمخالف حق السياقه ) ساعه، ابتداء من ساعه تسلمه. ويفقد المخالف، بعد انصرام هذه المده، 120( ملده مايه وعشرين حق سياقه ايه مركبه تتطلب سياقتها الحصول علي رخصه سياقه. وتبعث رخصه السياقه الي االداره ساعه. 48 من قبل العون محرر المحضر في اجل,vehicule leger / voiture,,,,,permis,sanction,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,2
32,من 13 بتاريخ 1.16.106 الصادر بتنفيذه الظهري الرشيف رقم 116.14 (غريت مبوجب الماده االويل من القانون رقم )5867 :)، ص 2016 اغسطس 11( 1437 ذي القعده 7 بتاريخ 6490 )، ج.ر عدد 2016 يوليو 18( 1437 شوال اعاله وفي حاله فقدانه مجموع النقط ، يتلقي المعني 31 في ما عدا الحاله المنصوص عليها في الماده باالمر من االداره، بواسطه رساله مضمونه مع اشعار باالستالم، موجهه اليه بالعنوان المصرح به لالداره، تذكيرا بالمخالفات التي سبق ارتكابها وبالمخالفه االخيره التي ترتب عليها خصم مجموع النقط واالمر بتسليم رخصه السياقه التي بحوزته الي مصالح االداره المذكوره، داخل اجل شهر من تاريخ توصله بالرساله، ويفقد بذلك حق سياقه ايه مركبه تتطلب سياقتها الحصول علي رخصه سياقه.,vehicule leger / voiture,,,,,permis,sanction,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,2
33,) نقط وذلك 4( يجوز لصاحب رخصه السياقه، قبل انصرام الفتره االختباريه، ان يسترجع اربع ضي المخصص لرخصته، اذا خضع لدوره في التربيه علي السالمه الطرقيه.�دون تجاوز الحد االق,non specifie,,,,4.0,"permis, depassement",autre,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,1
34,من 13 بتاريخ 1.16.106 الصادر بتنفيذه الظهري الرشيف رقم 116.14 (غريت مبوجب الماده االويل من القانون رقم )5867 :)، ص 2016 اغسطس 11( 1437 ذي القعده 7 بتاريخ 6490 )، ج.ر عدد 2016 يوليو 18( 1437 شوال ال يجوز للحاصل علي رخصه السياقه، الذي فقد مجموع النقط بعد الفتره االختباريه، التقدم من ) اشهر ابتداء من 6( جديد الجتياز امتحان الحصول علي رخصه السياقه، اال بعد انصرام اجل سته اعاله، 32 و31 تاريخ تسليم رخصته للسياقه للعون محرر المحضر او لالداره، طبقا الحكام المادتين شريطه ان يخضع، علي نفقته، لدوره في التربيه علي السالمه الطرقيه في موسسه مرخص لها وفق احكام هذا القانون. ) سنوات علي االقل 4( ، منذ اربع»د« او»ج« غير ان الحاصل علي رخصه السياقه من الصنف في تاريخ فقدان مجموع النقط، يعفي من الفتره االختباريه. 14 االمانه العامه للحكومه اذا كانت رخصه السياقه الملغاه تتضمن عده اصناف، يمكن لصاحبها اجتياز االمتحان الضروري للحصول علي صنف واحد فقط. وفي حاله النجاح، يمكن ان يسترجع ايضا االصناف االخري التي فقدها. يرفع االجل المحدد في الفقره االولي اعاله الي سنتين اذا خصم مجموع النقط من جديد داخل اجل الخمس السنوات المواليه للخصم السابق.,non specifie,,,,,permis,sanction,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,2
35,اذا لم يرتكب صاحب رخصه السياقه مخالفه جديده معاقبا عليها بخصم النقط، داخل اجل ضي به او من �ضيء المق�) سنوات من التاريخ الذي حاز فيه اخر مقرر قضايي باالدانه قوه ال 3( ثالث ضي من النقط �تاريخ اداء اخر غرامه تصالحيه وجزافيه، خصص لرخصته من جديد، الرصيد االق اعاله. 27 المحدد في الماده استثناء من احكام الفقره االولي اعاله، يجوز لصاحب رخصه السياقه، بعد الفتره االختباريه ) نقط اذا خضع 4( وقبل انصرام االجل المحدد في الفقره االولي اعاله، ان يسترجع مره واحده اربع ضي � اعاله، وذلك دون تجاوز الحد االق 34 لدوره في التربيه علي السالمه الطرقيه المشار اليها في الماده للرصيد المخصص لرخصه السياقه. غير انه، ومع مراعاه احكام الفقره االولي اعاله: - اذا لم يرتكب صاحب رخصه السياقه مخالفه معاقبا عليها بخصم النقط، داخل اجل سنه من ضي به او من تاريخ اداء اخر �ضيء المق�التاريخ الذي حاز فيه اخر مقرر قضايي باالدانه قوه ال ) نقط ؛ 4( غرامه تصالحيه وجزافيه، يسترجع اربع - اذا لم يرتكب صاحب رخصه السياقه مخالفه معاقبا عليها بخصم النقط، داخل اجل سنتين ) نقط، يرفع هذا 8( من التاريخ المشار اليه اعاله وكان الرصيد المتبقي من النقط يقل عن ثمان ) نقطه. 12( الرصيد الي اثنتي عشره الباب الخامس الحالم المحرره فيه رخصه السياقه,non specifie,,,,12.0,"permis, depassement",sanction,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,1
36,يمكن ان تحرر رخصه السياقه في حالم يكون قابال الن تسجل عليه في شكل الكتروني المعلومات التي تحتوي عليها الرخصه. تكون للمحرر في شكل الكتروني نفس القيمه الثبوتيه للمحرر علي حالم من ورق. ال يمكن ان يسلم لشخص حاصل علي اكثر من صنف من اصناف رخصه السياقه اال حالم واحد. 15 االمانه العامه للحكومه 37 الماده من 13 بتاريخ 1.16.106 الصادر بتنفيذه الظهري الرشيف رقم 116.14 (متمت مبوجب الماده االويل من القانون رقم )5867 :)، ص 2016 اغسطس 11( 1437 ذي القعده 7 بتاريخ 6490 )، ج.ر عدد 2016 يوليو 18( 1437 شوال يجب ان يتضمن الحالم المحرره فيه رخصه السياقه ، علي الخصوص ما يلي : - بيانات المتعلقه بهويه صاحب رخصه السياقه ؛ال - البيانات المتعلقه بتسليم رخصه السياقه ؛ - صنف او اصناف رخصه السياقه وتاريخ تسليم كل صنف ؛ - البيانات المتعلقه بالسلطه التي سلمت رخصه السياقه ؛ - التقييدات المفروضه علي استعمال رخصه السياقه. اذا كان الحالم المحرره فيه رخصه السياقه يسمح بتسجيل المعلومات بشكل الكتروني، فان هذه المعلومات تشتمل علي الخصوص، باالضافه الي البيانات اعاله، علي ما يلي : - وان صاحب رخصه السياقه ؛عن - صالحيه الفحص الطبي ؛ - البيانات المتعلقه باالدانات القضاييه الصادره في حق صاحب رخصه السياقه ؛ - البيانات المتعلقه بالغرامات التصالحيه والجزافيه التي اداها الحاصل علي رخصه السياقه ؛ - رصيد النقط المخصصه لرخصه السياقه. يمكن لالداره تغيير البيانات الوارده في هذه الماده او تتميمها.,non specifie,,,,,permis,obligation,False,False,code de la route MA52_05.pdf,pretrained_sentence_transformer,1
